id,job_name,address,salary_range,company_name,industry,company_size,company_type,job_code,job_detail,update_date,company_detail,job_url
8656,销售助理,南京-浦口区,6000-12000元·14薪,南京康越达机械设备有限公司,"专用设备制造,电气机械/电力设备,互联网",20-99人,,CC312010417J90250020000,"1:日语国际2-1级相当,口语及书面翻译熟练. 2:乐于从事面国际贸易等商务营业工作。 3:口齿清楚，普通话标准。有较强的谈判沟通技巧和文字功底，思维清晰. 4:形象气质良好.性格外向.吃苦耐劳。 5:国内毕业生双一流以上本科毕业生优先录用。 6:有日本留学关关同立及以上大学毕业者优先录用 工作内容： （1）商务技术交流的翻译；机床资料、现场验收及安装调试（日本及国内）、对日联络，日常处理。  （2）协助销售经理完成交办订单业务。  （3）国内客户对应商务处理.  （4）善于市场开拓进取者，可以往营业担当方向培养，晋升空间巨大！ 薪资待遇: 同业平均水平以上,五险一金。各种年节福利，团建培训，双休，带薪年假。  职位福利：五险一金、绩效奖金、通讯补助、带薪年假、定期体检、员工旅游、节日福利  职位亮点：牛人带队，学习晋升空间大",7月25日,"南京康越达机械设备有限公司是一家专门从事进口齿轮加工机床及其他汽车零部件加工设备及刀附具销售的国际贸易公司，公司位于南京河西奥体CBD，在重庆、江西、浙江等地设有联络处。我公司的业务内容面向中国的汽车传动系统制造业、工程机械制造业、农业机械制造行业等，是以下日本厂家的中国销售合作伙伴,NACHI(不二越)的拉床、搓齿机等；KANZAKI(神崎)的强力珩、磨齿机、剃齿机、倒棱机及农业机械用液压变速器(HST)及元器件；SANYO(山阳机械)的各种专机、MURATEC村田车床,ENSHU远洲加工中心,FUJIHONING(富士珩磨)的珩孔机等著名品牌的机床及零部件等，同时提供齿轮加工方面的技术支持服务。本公司因业务发展需要,特面向社会招聘:销售工程师 2名1:日语国际1级以上水平,或者英语口语流利,有志于从事机械设备销售工作.适应频繁的国内外出差。2:有一定的机械设备(机床)相关领域知识或了解.或者目前从事国内机床销售工作,并有相当的业务实绩.3：各项社会保险健全。投递简历时告知你的待遇及年收入希望,我公司将根据能力提供对应的收入.工作内容：（1）市场开发,客户拜访，技术交流及招投标等销售活动。（2）机床资料、现场验收及安装调试（日本及国内）、商务交流翻译，对日联络，日常处理。联系方式：wdf@kangyueda.com.cn公司网站：www.kangyueda.com.cn本公司因业务发展需要,特面向社会招聘:齿轮刀具销售工程师 1名1:有一定的机械设备(机床)相关领域知识或了解.对齿轮加工及齿轮刀具熟悉,并有相应的实际工作经验。.3：各项社会保险健全。我公司将根据能力提供对应的收入.工作内容：（1）齿轮刀具销售及机械设备销售。联系方式：wdf@kangyueda.com.cn公司网站：www.kangyueda.com.cn","https://www.zhaopin.com/jobdetail/CC312010417J90250020000.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8657,电话销售,苏州-虎丘区,5000-10000元,华昌保函科技发展集团有限公司,咨询服务,100-299人,,CCL1470014800J40742134614,公司行业为小众行业，合作客户都是律师，好成单，出单快 岗位职责： 1、负责发掘客户，维护客户关系，挖掘诉讼保全业务； 2、负责诉讼保全项目前期咨询受理，项目评估、审核等； 3、全程跟踪诉讼保全业务，流程节点跟踪，前期资料准备，后期资料送达； 4、与律师、法务等各有关合作单位进行充分沟通、协调及工作联络； 5、建立客户档案，归档后续工作。 任职要求： 1、基本：工作经验不限，有专业岗前培训，专业不限； 2、素质：注重修养，品行端正，乐观积极，坚韧抗压，敏锐细心，有责任心和敬业精神，愿意挑战自我； 3、良好的沟通表达能力，分析判断能力，商务谈判能力，开拓能力，学习能力，抗压能力，执行力。 薪酬福利： 1、底薪 + 提成+绩效+奖励分红+年终奖金；另有节日福利等； 2、5天7小时工作制 3、定期组织公司活动、旅游计划、周末双休、朝九晚五； 4、广阔的职业发展空间和晋升通道； 丰富的培训资源。,7月20日,华昌保函科技发展集团有限公司，是国内领先的非融资担保服务和法律咨询商务服务优质服务商，我们致力于把保全担保、法律服务带入每个人、每个集团、每个组织，构建最便捷最高效的服务理念。集团旗下共有八家子公司，致力于开展财产保全、工程履约业务，是一家专业的商务服务公司。目前与全国法院、律师事务所、银行、保险公司展开密切合作，以优秀信誉、行业专业度及服务于先的服务意识不断壮大。,"https://www.zhaopin.com/jobdetail/CCL1470014800J40742134614.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8658,游戏推广,常州-新北区,4000-8000元,北京陶乐科技有限公司成都分公司,"文化艺术/娱乐,游戏",500-999人,不需要融资,CCL1320297040J40738904609,平台：点点狼人 自营6年老平台，稳定靠谱,7月4日,总公司成立于2014年03月13日，致力于网络游戏垂直内容领域，创作了大量的原创优秀作品，获得了游戏玩家们的高度认可，是电竞媒体中用户量最多的媒体。公司凭借专业的团队以及丰富的资源，以庞大的用户数量为基础，开展多项新业务，其中包括点点开黑社交产品。北京陶乐科技有限公司成都分公司成立于2021年03月03日，主要负责点点开黑手游业务，目前公司团队规模正在不断扩张。,"https://www.zhaopin.com/jobdetail/CCL1320297040J40738904609.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8659,风电工程师,南宁-宾阳县,7000-12000元,河南凯沧能源科技有限公司,"电力/水利/热力/燃气,新能源",20-99人,不需要融资,CCL1463070120J40753834814,工作职责： 1、负责对风电机组定期维护、检修工作，保障风电机组安全、稳定运行； 2、负责日常维护过程中相关故障的处理，隐患的排查、整改，及相关信息、资料的记录和收集工作； 3、积极落实现场负责人的工作安排并及时汇报工作进展； 4、按时完成规定的工作报表和报告等； 5、完成现场负责人交办的其他工作。 岗位要求 1、18-40岁以内，大专及以上学历，机械制造类、机电一体化或自动化控制、电气自动化类、机械工程及自动化、风电类、电力工程类等相关专业；可接受应届毕业生（有毕业证）。 2、有风电相关工作经验的优先考虑，持低压电工证，登高证的优先考虑。 3、本岗位需要进行岗前培训（登高作业、低压电工作业、安全培训），培训合格者可上岗； 4、身体健康，不恐高，无不良嗜好；有艰苦拼搏精神。 5、听从领导安排，敢于挑战，可适应长期驻外的工作性质。,5月13日,河南凯沧能源科技有限公司是一家致力于风力发电及光伏行业售后服务，专业推广新能源技术的企业。公司主营业务有风力发电运维的机组的运维、检修、调试、技改、大部件更换及风机整装业务等。我司目前业务覆盖片区为：西北、华东、华南、西南、华北、东北片区，基本实现了业务全国覆盖。,"https://www.zhaopin.com/jobdetail/CCL1463070120J40753834814.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8660,电话销售,苏州-工业园区,1-2万,苏州中映广告传媒有限公司,"广告/营销,电子商务,人力资源服务",100-299人,不需要融资,CC886090450J40648606010,岗位职责 1、通过电话开发客户，职责包括但不限于以下：向新客户推广指定产品； 2、通过各种渠道收集潜在客户信息，进行外部客户开发并录入客户管理系统； 3、负责客户谈判及商务合同签订，完成业绩目标；跟踪服务已签约客户，确保付款过程顺利， 4、解决过程中客户产生的问题；完善客户档案， 5、与相关部门协同维护客户，建立长期互利的合作关系。 岗位要求 1、本科及以上学历，沟通能力强，具有高度责任心和团队合作精神； 2、聪明好学、阳光乐观、勤奋上进、皮实笃行 3、热爱销售工作，抗压能力强 4、普通话标准 良好的沟通表达,6月30日,作为“00”后的一员，中映成立于2010年之后，历经数载专业深耕行业领域，业务已经覆盖江浙沪区域，合作客户达10000家以上！感受有温度的品牌服务：·广告设计：超全面、超丰富的工作机会，足不出户，可视化查阅到我们顶尖的设计风格…我们能带给你：·工作氛围超nice，能力提升UP UP·绩效奖金拿到手软，每一分付出都能看见回报…我们期待：驰骋多年身经百战的你；初出茅庐充满干劲的你；寻求转型渴望突破的你；让千里马和伯乐，不再千载难逢；中映广告，更懂你的品牌诉求！中映的明天，由你创造！,"https://www.zhaopin.com/jobdetail/CC886090450J40648606010.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8661,网络客服,全国-None,6000-10000元,新郑市尚念网络科技有限公司,"文化艺术/娱乐,在线招聘/求职",100-299人,不需要融资,CCL1467649290J40755269401,1.居家办公，有保底，每个月收入不低于3.5k 2.线上，可居家办公，可兼职全职 3.不限学历，每天3-6小时工作时长 4.时间自由，不要求学历，不要求经验,7月14日,公司成立于2023年5月30日办公地址河南省新郑市龙湖镇人力资源。主要经营：抖音线上语音厅主要从事：语音主播和孵化新人主播行业内的各位精英而产生的公司保持‘诚信秉正互利共赢’的理念，以更饱满的热情投入工作，丰富经验和专业实力领路，提供着优质服务原则，专注于抖音方面的语音厅直播，欢迎大家行业精英，前来加入！,"https://www.zhaopin.com/jobdetail/CCL1467649290J40755269401.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8662,电话销售,石家庄-长安区,1.2-2万,北京猿力未来科技有限公司,"在线教育,培训/辅导服务",10000人以上,D轮及以上,CC520027620J40720783511,这是一家有餐补、交通补、五险一金、团建基金、带薪病假、带薪年假的公司！！ 福利待遇、公司氛围都是NO.1 薪资待遇公开透明、绝不虚假宣传！大厂公司有保障！ 【薪资】 无责底薪+餐补+200企业滴滴+高额绩效提成。 均薪1.2-2W！！ 【福利待遇】 1.入职就缴纳五险一金 2.法定节假日正常休息，且有礼品发放！ 3.每月一次带薪病假! 4.每月每人80元团建基金！ 5.免费年度体检！ 6.7-15天带薪年假！ 7.岗前带薪培训！ 8.500餐补+200企业滴滴 ！ 9.入职配备工作手机、电脑、电话卡（话费公司承担）！ 10.5A级办公环境。空调、冰箱、微波炉、咖啡机应有尽有！下午茶！ 【作息时间】 统一下午班：13：00-22：00上班  【任职要求】 1.普通话标准 2.性格好 3.不要求有教资 4.认可线上教培行业 期待您的加入！！,6月27日,公司简介：猿辅导公司是中国领先的移动在线教育机构，旗下有猿辅导、猿题库、小猿搜题、小猿口算、斑马英语五款移动教育 APP。产品面向3岁至高中毕业生。我们致力于以科技和优质教育资源，打破地域限制，普惠更多学生。目前，猿辅导已经成为中国最具价值的在线教育公司，从成立至今，获得来自IDG资本、经纬中国、华⼈文化产业投资基⾦、新天域资本、腾讯和华平投资集团等著名投资机构投资。猿辅导目前估值超过30亿美元，成为国内K－12在线教育领域首个独角兽公司。产品介绍：猿辅导：针对中小学全科（语文、数学、英语、物理、化学等）的在线辅导软件。足不出户在家挑选北京老师，直播互动随选随学。支持手机，电脑，iPad上课，在家就能与老师互动；大数据个性化教学，课件基于学生能力定制；课程结束后支持离线下载，无限次回放，错过课程或有不懂的，及时看回放复习。猿题库：提供全国初中高中名校考试题历年考试真题，自适应智能练习和评测系统。全面覆盖各科考点各省考点同步练习实时提供做题报告练习题目优质解析错题自动整理在线预订老师课程小猿搜题：搜索速度和准确率行业领先的拍照搜题软件。手机拍下题目，秒得答案解析。 VIP智能家庭教师，举一反三，学得更轻松。难题好题一键收藏，可以轻松分享给同学，还能导出打印。英语作文批改，即时纠正写作错误，改变学习方式的黑科技功能。家长老师的智能批改作业助手，支持四则混合运算、比较大小、带余数除法多种题型。小猿口算：拍照检查口算作业，1秒完成批改，错题一目了然。采用行业领先的AI技术，识别准确率行业领先。让老师家长省时省力，更高效地检查孩子口算作业。流畅的全屏手写答题方式，识别灵敏快捷，贴合孩子的学习习惯。斑马AI课：专为2-8岁孩子提供多学科在线学习的智能教育平台，旗下拥有英语、思维、语文三大AI课程产品。斑马AI课基于强大的专业教研及AI技术团队，针对2-8岁各年龄段特点，将课程体系科学系统性分阶，难度螺旋式上升，并研发出AI互动多感官情境课堂，内容丰富有趣，适合2-8岁不同起点的孩子，激发孩子学习兴趣，多维度提升孩子的能力，实现孩子的全面发展。斑马AI课上课形式灵活，可使用手机或平板随时随地在线学习。,"https://www.zhaopin.com/jobdetail/CC520027620J40720783511.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8663,项目专员/助理,肇庆-端州区,5000-10000元·13薪,河南瞿麦信息科技有限公司,"人工智能,互联网,电子商务,人工智能",500-999人,天使轮,CCL1503024580J40735968016,岗位内容： 1. 协助项目经理做好日常工作，包括项目计划的制定、监控和调整； 2. 收集、记录和整理项目信息和数据，并准确地撰写相关报告和文件； 3. 与项目组成员保持有效的沟通和协调，协助解决问题和推进工作； 4. 协助组织和安排项目会议和培训活动； 5. 督促和跟踪现场工作进展和质量，并及时反馈相关情况。,7月25日,瞿麦信息科技公司自成立以来，在信息技术领域稳步前行，留下了一系列坚实的发展足迹。瞿麦信息科技有限公司于 2018年 4月 5日正式成立，所处行业为其他商务服务业。在成立初期，公司便积极布局业务范围，涵盖了软件开发，以及技术服务、开发、咨询、交流、转让、推广等多方面的技术业务，为后续发展奠定技术基础。等多个行业，展现出多元化的业务发展方向。在公司成立后的发展进程中，不断通过行政许可拓展业务边界。例如，在相关业务的开展过程中，依法依规取得了多项行政许可，确保各项业务在合法合规的框架内顺利推进，逐步积累行业资源和市场口碑。虽然在公开资料中暂未获取到其在特定技术研发突破、重大市场拓展项目等方面的详细信息，但从其业务范围的持续拓展和维持良好的存续状态来看，公司在信息技术及相关多元领域持续探索前行，努力在市场中找准定位，不断完善自身业务体系，提升综合竞争力，为未来的进一步发展壮大积蓄力量。,"https://www.zhaopin.com/jobdetail/CCL1503024580J40735968016.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8664,招聘专员/助理,长春-朝阳区,5000-6000元,长春市鑫卓汇科技有限公司,电子商务,20-99人,,CCL1467042790J40746851002,工作内容：负责招聘，工作简单，有无经验均可，双休法休，早九晚五不加班。,6月2日,,"https://www.zhaopin.com/jobdetail/CCL1467042790J40746851002.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8665,商务专员,青岛-城阳区,3000-4000元,青岛赢创达远智能科技有限公司,工业自动化,20人以下,未融资,CCL1400056250J40487572908,1.处理合作伙伴的一般商务事件请求，处理日常商务 工作，包括订单处理、返款核算、打款等 2.处理报价、客户跟踪、客户信用管理等相关事务 3.参与和协助与合作方、供应商的商务谈判，起草合同及协议 4.搜集行业的市场信息并进行分析整理 5协助商务活动安排 欢迎细心，有耐心的小伙伴的加入，年轻化公司，老板超赞,4月9日,我们是一家年轻的公司，成立时间短，但是我们工作氛围融洽，压力小，定期团建，我们的理念就是轻松工作，热爱生活，顺便赚点钱，老板九零后，积极向上，欢迎志同道合的朋友加入，相信有你的到来，我们能够实现自己小小的理想，期待你的加入。,"https://www.zhaopin.com/jobdetail/CCL1400056250J40487572908.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8666,广告销售,武汉-武昌区,7000-12000元,武汉风云盛世网络科技有限公司,电子商务,20-99人,不需要融资,CCL1423559000J40672771807,岗位内容： 1. 负责商务部门的日常运营工作，如订单处理、物流跟踪、售后服务等。 2. 协助项目经理完成项目计划，保证项目高效顺利实施。 3. 负责团队日常管理、培训和考核，提高员工综合素质和工作水平。 4. 参与市场调研、分析行业数据并给出建议。 任职要求： 1. 本科及以上学历，市场营销、国际贸易等相关专业优先； 2. 具备出色的团队协作能力和领导力，具备一定的人员管理经验； 3. 具备良好的客户服务意识，善于解决问题； 4. 具备出色的表达能力和谈判能力，有项目管理经验者优先。,6月6日,武汉风云盛世网络科技有限公司成立于2022年，是一家专注于互联网、物联网、技术服务以及品牌打造的科技创新型企业，公司设立于湖北武汉，与多家知名科技公司合作推行发展相关科技类项目。公司自成立以来，始终坚持以人才为本、诚信立业的经营原则，荟萃业界精英，将结合技术+文化的理念，积极推动科技创新的发展。公司人才结构合理，拥有多名经验丰富的博士作为主要的技术骨干，保障公司战略顺利发展，同时公司拥有多位富有经验的商务及客服人员保障用户得到最优质的服务。最好的产品、最好的服务、最好的信誉，武汉风云盛世网络科技有限公司在互联网领域践行国家的发展方针，积极推动科技创新发展，公司自成立以来，取得了一定的辉煌成绩，也愿意成为您最可信赖的长期合作伙伴。,"https://www.zhaopin.com/jobdetail/CCL1423559000J40672771807.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8667,销售工程师,南京-玄武区,6000-12000元,安诺德(青岛)检验检测认证有限公司,检测/认证,20-99人,未融资,CCL1290643480J40716813503,岗位职责： 负责认证业务的销售及推广； 开拓新市场，发展新客户，完成公司的销售业绩指标，输出市场数据分析等。 任职要求： 专科以上学历； 沟通能力强； 品质良好诚实正直，认同公司的经营理念； 保质保量完成公司分配的任务， 具有主观能动性，独立解决问题的能力。 能适应出差需要，服从公司安排。 本岗位无坐班要求。,1月23日,ASCP是国内领先的认证服务提供商，以专业的品质和优秀的服务精神，为客户提供富有成效的增值业务。公司的核心业务包括审核服务、认证服务等，力争在客户发展的各阶段发挥自身优势，提供更全面的价值链服务。随着公司业务的不断开拓与扩大，现急需良材，公司诚挚欢迎你的加入！人才标准：认同ASCP文化服务于企业愿景，愿与企业共同成长能为企业创造增值价值，能与企业共同进步人才理念：以人为本，重视发挥员工潜能内部培养与外部引进并重，培养一支懂技术、善营销、精通管理、德才兼备的核心团队薪资福利1、公司规范：一经录用，即享受法定的工作时间制度；2、手续齐全：公司给予所有新进员工签订劳动合同，并缴纳五险一金；3、福利奖金：生日礼券、商业保险、季度奖金、年终奖金等；4、假期完整：国家法定节假日带薪休假，并且享有带薪年假；5、活动多样：各类户外、体育、文娱、旅游及部门聚餐等活动；6、培训齐全：公司不定期进行各项多元化的培训，为员工的职业生涯提供更广阔的舞台；7、晋升渠道：公司完善的内部竞聘、业务优秀者，晋升空间大；8、薪资根据年终考核结果进行每年调整一次。实力雄厚的团队员工是我们最重要的资源。ASCP专业团队是由曾就职于各大审核机构的资深审核员建构的专业性团队，有着丰富的经验及广泛的人脉关系。一流的专业团队，确保审核结果的公正性。个性化的专业服务我们本着“为客户解决问题”的服务理念，注重与客户的长期合作关系，以诚信为本，真心实意为客户服务，帮助规范管理为原则，真实有效地审核各种体系，为工厂提高管理水平，控制相关风险，突破贸易壁垒，实现各方多赢的局面。,"https://www.zhaopin.com/jobdetail/CCL1290643480J40716813503.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8668,管培生/储备干部,北京-海淀区,1.1-2.2万,北京链家置地房地产经纪有限公司,"房地产中介,电子商务",10000人以上,未融资,CC252944430J40559710216,北京链家2024春季校园招聘 北辰中心店简介 店面楼盘产品：改善高端别墅，花园次新商品房，保障住房，刚需小户型公房。 店面资源多，目前急需优秀人才加入。 人员配置：2个买卖战队，1个租赁团队（大区销冠） 作业氛围好，一起走向更辉煌。 店面口号：一群人，一条心，一起干，一起赢，一起开心，一起玩。 【公司简介】 链家深耕房地产综合服务业21年，进驻全国29城，北京链家有1500多家门店，2.6W+职业经纪人，为消费者提供全方位的房产交易和居住服务。 北京链家具备高效的线上线下一体化服务能力，拥有过万名从业五年以上的社区专家，结合链家网和 贝壳找房的楼盘字典、地图找房、VR看房、交易可视化等创新技术和产品，为消费者提供智慧高效的服务体验。 北京是链家的发源地，也是链家的文化摇篮、人才高地、业务创新先锋。自2001年成立以来，陆续向行业输出了大量优秀人才。他们遍布全国各地，以创业者、管理者和服务者等不同角色，积极促进了当地房产经纪行业的良性发展。 以“国民链家，品质为先”为品牌理念，以“成为中国房产服务业的国民品牌”为愿景，北京链家将不断创新发展，为万千家庭提供更加安心、高效、有品质的房产交易服务，进一步推动经纪人的职业化发展，成为率先迈入4.0时代的房产经纪品牌。 【招聘岗位】 置业顾问/房产经纪人（链+新生代）---- (新房/二手房/租赁/海外/旅居/装修综合业务方向) 【工作职责】 1. 收集社区信息：楼盘及商圈生活配套信息， 根据客户需求，完成房屋交易、租赁、资产管理等业务 2. 客源开发与维护：线上+线下融合作业，通过线上平台（链家网、贝壳找房）和工具（Link、VR看房等）提升效率，等互联网平台及工具完成房客源的开发与维护，提供全流程房产交易服务上 3. 挖掘客户需求：深挖客户需求，定制相应的资产管理方案与基础房产法律咨询服务 4. 商务谈判：参与商务谈判，负责业务跟进、客户信息登记及客户关系维护，与客户建立长期良好的业务合作关系 【任职要求】 1. 统招本科及以上学历，22年23年毕业学生均可 2. 高度的工作热情和团队合作意识，学习能力，抗压能力佳，不怕困难，不惧挫折 3. 沟通能力强，普通话标准，有亲和力，工作积极，乐观开朗 4. 有销售，客户服务或者学生社团干部经验者优先考虑 【薪资结构】 入职0-12个月的伙伴 转正前：实习期（未毕业同学）无责底薪4500元/月（实习期可转正） 试用期（已毕业同学）无责底薪6000元/月（试用期可转正） 转正后：薪资结构是由底薪+提成构成，转正后高提佣，高绩效奖励 综合年收入10.7w，提佣上不封顶 【福利保障】 1. 休假保障：体检假，实习生答辩假（最长3个月），年假及公休假、团体休假等。 2. 六险一金：养老、医疗、失业、工伤、生育、补充医疗险、住房公积金 注：实习期缴纳实习生意外伤害险(商业保险)，毕业后缴纳六险一金。 3. 格林互助金， 员工本人和家属的专属意外、医疗保障基金 4. 节日礼品、月度聚餐及周边游、内部员工租、购房福利 5. 应届生（入职3个月以内）8000元0息租房“贝”用金 【晋升通道】 1. 清晰的职业发展路径，竞聘、晋升、评选制度透明公开 2. 经纪人可以选择在经纪人岗的专家路线 或 管理路线 进行发展，符合条件的员工也可向职能路线转岗机会，如转岗到招聘、培训、企业文化等职能部门 3. 活水计划：符合条件的员工，全国链家、贝壳城市间可内部调动 【完善的培训体系】 链家拥有链家专有培训基地，链家学院，5800多培训讲师。新人训—在职经纪人能力提升衔接培训—新任店经理培训—店经 理管理培训等，一整套完善的培训机制。一系列人才的标准化培养：经纪人的一天、店经理十六步、带看九要素、奇妙等式等，科学的的培训和辅导让你在最短时间锻炼提高、成长为一名自信成熟的年轻人。 【招聘流程】 投递简历-电话约面-初试-复试-终试-offer-培训-入职 总部地址：北京市朝阳区将台路电子研发中心A1号楼 简历发送至邮箱：**************************（发送简历请命名：姓名+学校+毕业时间+电话） 北京商圈经理 联系电话：*************（同微信）,7月25日,北京链家成立于2001年，是中国领先的房地产服务企业，业务覆盖二手房、新房、租房等全方位房产交易和居住服务，目前北京链家有1000余家门店。20年来，北京链家致力于提供安全有品质的服务，在行业率先承诺“不吃差价”、首倡“真房源”、推出“交易不成佣金全退”“电话营销扰一赔百”等18项安心服务承诺，与此同时北京链家也在全面推行店面服务升级和经纪人职业素养提升，坚持对客户好，对经纪人好，对社区好，持续推动行业进步，不断提供更有品质的服务。,"https://www.zhaopin.com/jobdetail/CC252944430J40559710216.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8669,咨询顾问,重庆-江北区,面议,天职国际会计师事务所(特殊普通合伙),"财务/审计/税务,证券/期货,咨询服务",1000-9999人,未融资,CC473079910J40443842507,岗位职责:,7月21日,天职国际会计师事务所（特殊普通合伙）简称天职国际，品牌源自1988年，总部北京，是一家专注于审计鉴证、资本市场服务、管理咨询、政务咨询、税务服务、法务与清算、信息技术咨询、企业估值的特大型综合性咨询机构。作为我国首批取得证券、期货相关业务资质的全国性专业服务机构，天职国际拥有从事特大型国有企业审计业务、金融相关审计业务、信息系统审计业务、司法会计鉴定业务、境外上市公司审计业务等国家实行资质管理的最高资质。天职国际业务收入始终保持稳步增长，已连续多年在中国注册会计师协会公布的百家事务所排名中位列前十。全所实行“按专业分工设置部门、按地域布局设立分所”“人力资源、执业标准和利益分配完全统一”的高度一体化管理模式，目前在中国内地及香港特别行政区设有近30家分支机构。天职国际共拥有专业人员5000余人，其中注册会计师 1300余人，拥有ACCA、ACA、CGA、HKCPA及其他境外执业资格的员工百余人，高端会计人才近百人。天职国际是Baker Tilly（全球十大会计服务网络）在中国地区的唯一成员所，拥有广泛的国际网络资源，能够为开拓海外市场的中国企业提供全球化专业服务。,"https://www.zhaopin.com/jobdetail/CC473079910J40443842507.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8670,网络销售,太原-万柏林区,7000-13000元,山西汾州古韵酒业有限公司,"电子商务,电子商务",20-99人,未融资,CCL1373523570J40561011603,早九晚六 无责底薪有保障 主管讲师亲自带队 有能力者随时晋升 不打电话纯网络销售维护老客户复购转化  【薪酬待遇】  3500无责任底薪（纯无责）+高提成+星级奖励+单提 工龄奖逐年递增  平均薪资7k-1w左右 ，一年内有晋升空间 （有能力者可随时破例晋升）  不定期聚餐，唱k，户外拓展，员工生日福利，法定节假日礼品，下午茶，工龄奖逐年递增！  【工作内容】  直播电商+私域运营的模式，精准流量获客白酒爱好者，针对公司提供的精准客户，网络进行日常维护，介绍白酒文化及公司产品，从而进行再次复购！,3月28日,"公司主营白酒销售直播带货电销网销山西云淘文化传媒有限公司,2022年09月28日成立，经营范国包括一般项目：广告设计、代理；广告制作；广告发布；摄像及视场制作服务；摄影扩印服务；组织文化艺术交流活动；日用百货销售；化妆品零售；美发饰品销售；日用杂品销售；电子产品销售；信息技术咨询服务；企业管理咨询；食品销售（仅销售预包装食品）（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）许可项目：食品销售；酒类经营（依法须经批准的项目，经相关部门批准后方可开展经营活动，具体经营项目以相关部门批准文件或许可证件为准）","https://www.zhaopin.com/jobdetail/CCL1373523570J40561011603.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
8671,风电工程师,石家庄-裕华区,9000-12000元·13薪,天津畅行高铁运维科技有限公司,客运服务,10000人以上,,CCL1495093740J40790318705,一、岗位名称：风电运维工程师 二、岗位职责：按照风机机组及配套设备的维护技术要求，对其定期巡检、维护、定期检修、故障消除、技术改造等，保障风电机组的安全、稳定运行。 三、岗位要求：18-35周岁，中专及以上学历，无恐高、无心脏病、无幽闭恐惧症、色盲等；上岗须持有安监局发放的高低压电工证、登高作业证、（无证人员公司免费考证）； 四、薪资待遇： 1、试用期每月5000-6500元，工资每三个月到半年调薪500-1500元，工作满一年后工资8000-12000元。享受13薪。 2、转正后签订正式劳动合同，缴纳六险一金，常白班，8小时工作制。 每工作2-3个月带薪休假10-15天，回家往返路费公司报销3、晋升空间：运维工程师-运维值长-运维场长-项目经理,7月17日,,"https://www.zhaopin.com/jobdetail/CCL1495093740J40790318705.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
