id,job_name,address,salary_range,company_name,industry,company_size,company_type,job_code,job_detail,update_date,company_detail,job_url
3048,测试工程师,苏州-吴中区,6000-8000元,上海耘瓴端网络科技有限公司,电子商务,300-499人,,CCL1346212520J40550344004,工作内容： 万用表，功率计，电烙铁都是基本的使用工具 基本的测试常识，主要是测试产品的性能、可靠性等测试方法均需要掌握，测试过程记录原始数据以及遇到的测试问题（通过拍照，文字描述等形式），并且将原始数据，测试问题，测试异常等反馈工程师 岗位要求： 大专学历，肯吃苦就行，有上进心就行,4月28日,经营范围包括一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广，互联网销售（除销售需要许可的商品），企业管理咨询，信息咨询服务（不含许可类信息咨询服务），物业管理，单位后勤管理服务，园林绿化工程施工，国内货物运输代理，装卸搬运，餐饮管理，办公用品销售，劳动保护用品销售，电子产品销售，机械设备销售，机械零件、零部件销售，日用百货销售，品牌管理，人力资源服务（不含职业中介活动、劳务派遣服务），专业设计服务，软件外包服务，广告设计、代理，广告发布（非广播电台、电视台、报刊出版单位），广告制作，物联网设备销售，物联网技术服务，仪器仪表销售，市场营销策划，商务代理代办服务。,"https://www.zhaopin.com/jobdetail/CCL1346212520J40550344004.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3049,技术支持工程师,长沙-长沙县,8000-15000元,三一集团有限公司,"专用设备制造,专用设备制造",10000人以上,未融资,CC134218700J40761442710,【三一重卡海外服务精英招聘】,6月27日,三一主营业务是以“工程”为主题的装备制造业，覆盖混凝土机械、挖掘机械、起重机械、筑路机械、桩工机械、风电设备、港口机械、石油装备、煤炭设备、精密机床等全系列产品，目前，三一挖掘机械、桩工机械、履带起重机械、移动港口机械、路面机械、煤炭掘进机械为中国品牌，混凝土机械为全球品牌。,"https://www.zhaopin.com/jobdetail/CC134218700J40761442710.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3050,实施工程师,深圳-福田区,8000-16000元,广州市新文溯科技有限公司,"计算机软件,IT服务",20-99人,未融资,CC139506240J40669775702,岗位发展方向： 1）售后技术支持工程师→售前技术工程师→方案顾问 2）售后技术支持工程师→项目经理 岗位职责： 1、 售后技术支持，故障诊断、问题分析及解决； 2、 负责软件实施，保障项目按时交付，并负责用户培训工作； 3、 负责为客户进行远程试用调试，介绍讲解产品功能； 4、 依据规范要求，撰写相关技术文档； 5、 定期汇总分析技术问题，对产品优化提出建议。 任职要求： 1、本科以上学历，计算机或理工科相关专业； 2、善于与客户沟通，有良好的客户服务意识； 3、学习能力强，独立解决问题能力强，有一定的抗压能力； 职位福利：六险一金，周末双休，年度员工体检，带薪年假，休闲下午茶   ,11月25日,广州市新文溯科技有限公司，成立于2001年，是专注于企业内容管理与智能数据应用的软件解决方案供应商，拥有涵盖产品、服务、解决方案三个层面的整体服务能力，具备业界领先的非结构化数据获取技术、影像文档处理技术、深度学习技术、传真服务器通信等技术，为大型机构企业提供专业优质的解决方案。核心产品是涵盖文档获取、文档内容处理、流程控制、归档管理、文档交互等应用的文档处理平台，具有整体性和开放性两个突出特点，全面支撑机构企业多层次的、个性化的、成长型的业务管理所需。平台具备大型机构企业应用的架构，支持各种业务场景快速搭建的灵活性，满足金融级别标准的稳定性，最大限度保障机构企业业务连续性要求的灾备多样性。优秀的产品源于优秀的客户。截至2019年底，已累计服务大型机构企业500+家，自公司成立以来，紧随金融行业和企业业务的发展，在银行、基金公司、证券公司、保险公司等领域积累了丰富的行业成功经验，主要客户涵盖：Top10银行的70%；Top10基金公司的70%；众多证券同业实例；以及近百家世界500强在华企业。基于领先的技术和行业成功实践经验，一直是银行、基金、证券、大型制造、服务等领域的首选解决方案。依托长期持续的研发创新投入和经验丰富的专业技术团队，实现了自身科技成果的产业化应用，目前已连续两期通过国家高新技术企业认定，取得38项软件著作权，22项高新技术产品，多次荣获广东省优秀软件产品、广州市优秀软件产品，被评为广东软件行业协会理事单位，取得了质量管理体系认证证书。基于专业的顾问服务、十余年磨砺的各行业成功实践和灵活的产品平台，新文溯科技致力于为客户提供业界最高的价值，帮助更多机构和企业实现智能化的业务文档处理流程，满足业务发展的需求。愿景——专注专业，成就所托。使命——行业领先者背后的文档专家，客户业务效率与合规的保障。价值观——责任感：忠于职守，尽心尽责。——专业：以专业的精神，专业的技能，向客户提供高质量的产品与服务。——创新：持续创新以满足客户的业务需求。——团队：融入团队，赢得认可，最大限度地实现自我价值。——共同发展：员工与企业齐心协力，依托公司平台，共同发展。,"https://www.zhaopin.com/jobdetail/CC139506240J40669775702.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3051,软件测试,重庆-渝北区,7000-10000元,重庆科满福人力资源服务有限公司,企业服务,20-99人,,CCL1487604860J40922145804,【岗位职责】： 1、软件测试岗位职责  2、接受测试任务，进行需求分析 3、按照测试计划搭建测试环境，并保证测试环境的可靠性 4、按照测试计划编亏测试用例，保证测试用例合理有效 5、按照测试用例执行测试，及时发现缺陷，并使用工具进行管理缺陷 6、编写和提交测试报告，保证测试进度按计划完成 7、参与审核其他测试工程师的测试用例和报告 8、学习公司已有方案和推广使用新的测试技术和工具 ,6月28日,,"https://www.zhaopin.com/jobdetail/CCL1487604860J40922145804.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3052,实施工程师,北京-大兴区,5000-10000元,永洪科技,"计算机软件,IT服务,运营商/增值服务,互联网",300-499人,D轮及以上,CC466596620J40936808704,1、了解并参与项目整个建设周期工作(包括产品部署及培训，项目需求调研、方案汇报、开发、测试上线、验收等)； 2、与客户进行技术交流并编写技术方案，了解客户业务分析场景，并提供相应的解决方案和技术建议； 3、收集客户提出的关于产品改造、优化的需求，并反馈给产品部和研发部一起评审，跟进并把控开发进度； 4、配合项目经理做好项目文档编写，处理项目执行过程中各环节遇到的问题，确保项目顺利交付； 任职要求： 1、具备一定数学基础，逻辑思维能力突出，使用过Oracle、SqlServer等数据库进行数据收集、建模、分析相关完整方法者优先； 2、了解java编程语言，能够看懂代码，有java开发经验优先； 3、使用过linux环境，了解常用的linux命令的经验优先； 4、不错的沟通能力，富有责任感、执行力强，有较强的学习能力，具备一定的抗压能力； 5、统招本科及以上学历，计算机或应用数学相关专业，一本院校毕业优先。,7月29日,北京永洪商智科技有限公司（简称永洪科技），是一家致力于打造全球数据技术厂商，依托自主知识产权的一站式大数据平台形成完善的产品及服务体系，具备从数据应用方案咨询、数据治理、数据可视化分析、数字孪生、AIGC智能分析、数据深度应用到数据平台实施运维服务的端到端大数据价值服务能力，连续六届获得中国BI商业智能领域首名，也是专精特新“小巨人”企业。永洪科技的管理团队拥有世界百强企业或世界大数据企业10年以上从业经历，曾多次获得国际大奖，包括Java One大奖、软件界的奥斯卡大奖JDJ读者奖等。永洪科技的BI拥有分布式计算、分布式存储、分布式通信、云计算、数据处理、数据展现等多项技术专利。产品足以比肩国际同类产品，并在高性能、易用性、AI深度分析等方面形成独特优势。2022年，为了满足业务用户商业分析时代的数据应用需求，构建了更为全面的产品体系，即以永洪社区为基础，“免费全家桶”产品组合为支柱，“付费全家桶”产品组合为核心的模式，服务不同规模、类型、需求的客户。对于缺乏预算的小企业或者是大部门、以及有数据分析需求的个人，可以使用“免费全家桶”产品组合，即vividime Desktop Basic、X+Viewer、永洪云，完成数据分析，业务洞察。当企业逐步发展、有一定预算后，则可以升级为vividime Desktop Professional、永洪云独享版，延伸出更多数据应用场景，进一步提升效率和专业度。同时企业也可部署企业级BI平台vividime X-Suite/Z-Suite，实现更为丰富的企业级数据管理。2012年成立至今，已完成腾讯领投的2亿元C轮融资，业绩保持300%~500%的年增长率，拥有来自国内外一流大学与技术公司的研发队伍。除北京总部外，在上海、深圳、成都、大连等地设有分公司，并于2018年成功进军海外市场。秉承“以卓越的数据技术和客户服务为客户创造价值，长期与客户共同成长”的使命，凭借产品技术的创新及坚实的服务，永洪科技得到了广泛认可，获得了包括中国BI大数据领域首位企业奖、中国优质BI方案提供商、中国明日之星等大数据与人工智能领域的众多荣誉。永洪科技拥有1000+家合作伙伴，包括腾讯、华为、用友等战略合作伙伴；10000+家企业客户，包括中国银行、招商银行、华泰证券、国家电网、中国移动、家乐福、美的、格力、北京汽车、科技部、海关总署、中国人民警察大学等，涵盖了金融、制造、零售、能源、政府、教育等近20个中国支柱产业及新经济产业，并在金融、制造领域的市场占有率首位。,"https://www.zhaopin.com/jobdetail/CC466596620J40936808704.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3053,测试工程师,苏州-吴中区,6000-9000元·15薪,颀中科技(苏州)有限公司,"电子/半导体/集成电路,电子/半导体/集成电路",1000-9999人,未融资,CC137480290J40824022108,"1.新的探针卡进厂的相关检验,并配合产品工程师Release  2.探针卡的日常保养和维修，提升测试稳定性",7月25日,"公司简介：颀中科技(苏州)有限公司成立于2004年6月，是合肥颀中科技股份有限公司的全资子公司，坐落在美丽的苏州工业园区。凭借在集成电路先进封装行业多年的耕耘，公司在以凸块制造和覆晶封装为核心的先进封装技术上积累了丰富经验并保持行业领先地位，形成了以显示驱动芯片封测业务为主，电源管理芯片、射频前端芯片等非显示类芯片封测业务齐头并进的良好发展格局。公司将以广阔的个人发展空间，高度灵活的用人机制，有竞争力的薪酬待遇诚邀您的加入！公司提供员工宿舍及免费工作餐。并按国家规定为员工缴纳社会保险。交通方式： 1.乘坐公交219路,至惠氏公司站下车,沿凤里街向南约400米,可见颀中科技 2.乘坐公交27路,至2.5产业园站下车,沿凤里街向北400米,可见颀中科技应聘须知： 1.确认自己的意向职位，请勿重复投递简历。 2.邮件投递简历是请投递至邮箱 Betty_Shao@chipmore.com.cn，请以应聘职位为邮件主题（eg:设备工程师），简历以附件形式发送。 3.请确保您联络电话通畅,我们将以电话通知。","https://www.zhaopin.com/jobdetail/CC137480290J40824022108.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3054,软件测试,西安-雁塔区,4000-8000元,西安软玥信息技术有限公司,计算机软件,20-99人,未融资,CCL1476319810J40595574415,岗位职责：,11月14日,西安软玥公司成立于2023年，主要致力于计算机软硬件及辅助设备批发；计算机软硬件及辅助设备零售；集成电路销售；集成电路芯片及产品销售；计算器设备销售；软件销售；电子产品销售；终端测试设备销售；互联网数据服务；网络技术服务；软件开发；软件外包服务；网络与信息安全软件开发；数字文化创意软件开发；集成电路设计；信息系统集成服务；物联网技术服务；数据处理和存储支持服务；信息技术咨询服务；数据处理服务；动漫游戏开发；计算机系统服务；信息咨询服务（不含许可类信息咨询服务）；市场营销策划；图文设计制作；企业管理咨询；专业设计服务；技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广。·工作氛围超nice，能力提升UP UP·绩效奖金拿到手软，每一分付出都能看见回报…,"https://www.zhaopin.com/jobdetail/CCL1476319810J40595574415.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3055,测试工程师,上海-浦东新区,150-250元/天,博流智能科技(南京)有限公司,电子/半导体/集成电路,100-299人,,CC452167680J40723339007,职位描述： 1. 参与蓝牙产品的CI（持续集成）测试流程设计与执行，确保产品符合蓝牙协议标准； 2. 根据需求编写蓝牙CI测试用例，覆盖协议栈、兼容性、性能等核心场景； 3. 分析测试结果，定位蓝牙连接、功耗、稳定性等问题，协助开发团队优化产品； 4. 维护测试文档，输出标准化测试报告； 5. 学习并掌握蓝牙5.x/6.x等最新技术动态，参与技术分享。,7月15日,,"https://www.zhaopin.com/jobdetail/CC452167680J40723339007.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3056,软件测试,西安-未央区,1.3-1.8万·13薪,方得(青岛)人力资源有限公司,咨询服务,20-99人,,CCL1462672470J40736804116,岗位职责： 1. 负责软件的功能测试。 2. 执行测试用例，报告缺陷并跟踪缺陷的修复。 3. 与开发团队协作，确保软件质量满足需求。 4. 参与软件测试流程的优化和改进。 岗位要求： 1. 熟悉软件测试理论、方法和流程。 2. 具备功能测试经验。 3. 了解运维工程师、网络工程师的工作内容，能进行基本的IT质量管理。 4. 有信息技术、标准化、电子或电路工程相关背景者优先。 薪资待遇：包住、六险一金、工龄工资、生日礼金、定期体检、带薪年假、绩效奖、项目奖、年终奖.,2025年07月29日,,"https://www.zhaopin.com/jobdetail/CCL1462672470J40736804116.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3057,实施工程师,佛山-高明区,5000-10000元·13薪,广州市东鼎智能装备有限公司,电子/半导体/集成电路,300-499人,,CC853535130J40835687215,岗位描述∶ 1、负责现场的二维码、货码实施； 2、负责现场AGV上线； 3、协助现场负责人进行设备调试； 4、负责现场日常运维工作。 招聘要求∶ 1、具有海康AGV项目实施经验； 2、具有较强的沟通表达、协调能力和分析判断能力，良好的人际关系处理能力，具有团队协作精神； 3、中专以上学历，计算机专业、自动化专业等专业毕业； 4、有海康/库卡机器人等AGV行业经验者优先； 5、熟悉windows和linux操作系统知识，网络知识、数据库（oracle、mysql）知识掌握较好者优先； 6、有以下证书者优先：HCT/HCA/HCP等； 7、能适应一定强度的出差工作。 工作地点：江门、佛山、广州、东莞,4月17日,,"https://www.zhaopin.com/jobdetail/CC853535130J40835687215.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3058,实施工程师,合肥-蜀山区,6000-10000元,合肥本源物联网科技有限公司,"电子设备制造,物联网,人工智能,通信/网络设备",20-99人,未融资,CC828606800J40655670014,岗位职责： 1、向客户提供蜂窝通信模组方案应用的技术支持，当客户提出问题时，需要及时响应客户并尽可能短时间解决客户问题，同时需要根据要求出差现场支持客户； 2、客户问题跟踪、状态维护，客户关系管理; 3、撰写工作中所需要的相应技术文档以及归纳总结客户问题； 4、根据客户的应用情况，为客户提供可行的解决方案； 任职要求： 1.电子工程、计算机、自动控制、机械电子、通讯等相关专业，本科及以上； 2.对技术问题有较强的独立分析和解决能力； 3.在工作上能独当一面，善于沟通，有团队合作精神，有强的责任心，容易相处。,8月23日,合肥本源物联网科技有限公司系本源量子第一家控股子公司，落户HRG华东产业基地。本源物联为国家高新技术企业、科技型中小企业、安徽省“专精特新”企业、规模以上工业企业、安徽省大数据企业、合肥经开区瞪羚企业。本源物联是扎根安徽、服务全国的智慧物联技术产业化企业。本源物联与中国科学技术大学、合肥工业大学等高校深度合作，部分技术已获合肥市关键共性技术研发和重大科技成果工程化项目立项，目前已获授权核心技术知识产权30余项。公司长期专注工业联网通讯产品的研发、生产及销售，产品主要面向物联网终端客户，硬件产品包括GPRS/GPS/Cat-1/4G DTU、4G/5G工业路由器、车载Android智能板卡及模组等，目前已经应用于通信、银通、安防、汽车等行业；公司自主研发的云平台能够实现快速远端数据采集及呈现，帮助客户实现物联网技术升级。,"https://www.zhaopin.com/jobdetail/CC828606800J40655670014.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3059,软件测试,郑州-管城回族区,8000-10000元,重庆科满福人力资源服务有限公司,企业服务,20-99人,,CCL1487604860J40929254204,【岗位职责】： 1、软件测试岗位职责  2、接受测试任务，进行需求分析 3、按照测试计划搭建测试环境，并保证测试环境的可靠性 4、按照测试计划编亏测试用例，保证测试用例合理有效 5、按照测试用例执行测试，及时发现缺陷，并使用工具进行管理缺陷 6、编写和提交测试报告，保证测试进度按计划完成 7、参与审核其他测试工程师的测试用例和报告 8、学习公司已有方案和推广使用新的测试技术和工具 ,7月7日,,"https://www.zhaopin.com/jobdetail/CCL1487604860J40929254204.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3060,C/C++,西安-雁塔区,1-1.5万,中国航空工业集团公司西安航空计算技术研究所,学术/科研,1000-9999人,未融资,CC293412280J40881919004,1、掌握c/c++、数据结构、数据库、操作系统等基本知识，具备丰富的软件开发经验 2、具有DDS/KAFKA/FD-BUS/MQTT/SOMEIP等消息总线开发经验者优先 3、具有蓝牙、wifi、驱动适配经验者优先 4、具有linux网络协议栈开发经验者优先 5、硕士以上学历,6月12日,中国航空工业集团公司西安航空计算技术研究所（航空工业计算所），创建于1958年，是我国唯一专门从事机、弹载计算机研制的专业科研生产机构。现已建成了关键技术预研、型号产品研制、定型产品批产和产品维修保障四个方面完整的科研生产体系，产品广泛应用于航空、航天、船舶、电子、兵器等领域，是国内嵌入式计算机领域的领军单位。,"https://www.zhaopin.com/jobdetail/CC293412280J40881919004.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3061,软件测试,柳州-柳江区,1-1.2万·13薪,青岛瑞晟元人力资源有限公司,人力资源服务,20人以下,不需要融资,CCL1431271280J40777390707,,2025年07月29日,,"https://www.zhaopin.com/jobdetail/CCL1431271280J40777390707.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3062,Java,武汉-江夏区,1.5-3万·14薪,外企德科数字技术有限公司,专业技术服务,10000人以上,,CCL1480117890J40778780105,岗位职责： 1、负责SaaS软件等产品特性的系统设计、核心开发与交付及运维，构建软件工程能力。 2、主导或参与客户原始需求分析、系统设计等，能够与团队融洽协作，高质量完成核心交付。 3、主导或参与系统核心模块的技术竞争力构建，跟踪分析业界发展趋势并完成竞争力分析。 4、负责相关子系统及业务流程的优化，研发过程持续改进。 任职要求： 1、JAVA基础扎实，充分理解面向对象，熟悉io、nio、多线程、设计模式、通信协议等基础技术；熟悉JVM 工作原理并掌握常见性能调优方法； 2、熟悉Spring、Springmvc、Mybatis、Hibernate等常用开发框架及特征，熟悉常用中间件Tomcat、Mq、Kafka等； 3、熟悉单元测试用例开发；熟悉软件技术文档的编写； 4、具备良好的文档编制习惯和代码书写规范。,2025-07-27 00:24:57,外企德科数字技术有限公司是一家2023年新成立的中外合资企业。成立于2023年11月24日，公司定位：专注于为信息技术企业提供人才及数字技术外包解决方案的中外合资企业。它是由中国人力资源服务行业的FESCO（北京国际人力资本集团）与全球人力资源服务领导者The Adecco Group（德科集团）合资成立的。公司主要提供网络技术服务、软件外包服务、计算机系统服务、技术进出口、软件开发等信息技术相关服务。专注于为信息技术企业提供信息技术类人才及数字技术外包解决方案。,"https://www.zhaopin.com/jobdetail/CCL1480117890J40778780105.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3063,实施工程师,广州-天河区,130-150元/天,广东道一信息技术股份有限公司,"互联网,IT服务,计算机软件",500-999人,未融资,CC136059730J40763552711,岗位职责,7月28日,"公司介绍：道一云是中国低代码平台的领导厂商、腾讯战略投资企业、腾讯生态核心合作伙伴。作为“低代码、高效率”的数字化应用基础设施提供商，公司致力于组织的生产力提升，为客户提供低代码、高效率的数智化转型解决方案，涵盖千人千面、智能流控的企业级门户、30多款开箱即用的场景应用，以及面向企业个性化搭建需求的低代码平台。目前已经为超过60个行业72万家组织提供数字化应用基础设施。作为腾讯战略投资企业，道一云与腾讯联合开发了多个行业解决方案，帮助政府和企业持续数字化创新，成为微信生态最多用户使用的数字化应用基础设施供应商。公司荣誉：道一云具有19年的移动互联网核心技术积累，拥有自主专利、软件著作权100+项，并通过全国计算机系统集成三级以及国际软件成熟度CMMI五级等国内外众多行业资质认证,参与了多项低代码国家标准制定；公司曾获中国智能系统办公领军企业、中国零售优秀服务商、中国年度**雇主、腾讯云启最佳协同企业、腾讯千帆引领之星、广东软件风云榜“新锐企业”、广州十佳互联网创新企业等众多荣誉,并评选为广东省SaaS工作平台工程技术研究中心，广州市专精特新企业，是业内技术创新的优秀典范。福利待遇：1、上班时间：双休，弹性工作制，09：00/9:30-12：00，13：30－18：30/19:00；2、五险一金：为员工购买五险及住房公积金；3、就餐补贴：公司根据员工工作时长给予膳食补贴；4、年终奖：公司将根据运营情况发放年终奖；5、丰富假期：国家法定节假日、带薪年假（转正后）、婚假、产假、陪产假、带薪病假等；6、文娱活动：月度生日会，不定期部门聚餐、员工拓展等；7、培训分享：一对一导师制，定期举行新员工入职培训，不定期组织各类型分享会；8、舒适环境及生活：提供开放舒适的办公、生活环境（自动贩卖机、咖啡机、微波炉、大冰箱等）；9、晋升广阔：公司企业文化公平竞争、公开选拔、鼓励优秀，晋升渠道畅通。您可登陆公司官网，查看公司详细资料了解更多内容。公司官网：http://www.do1.com.cn产品官网：http://wbg.do1.com.cn/公司地址：广州市天河区员村一横路3号道一云","https://www.zhaopin.com/jobdetail/CC136059730J40763552711.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3064,前端开发,上海-浦东新区,1.5-1.6万,郑州高新技术产业开发区墨砂拓网络文化传播有限公司,互联网,500-999人,,CCL1494958600J40778857514,岗位内容： 1. 开发响应式Web页面和功能组件，确保优秀的用户体验 2. 与后端开发人员合作，实现应用程序的完整性和可维护性 3. 设计和实现复杂的前端UI交互，并在跨浏览器环境中进行测试和故障排除 任职要求： 1. 精通HTML、CSS和JavaScript，并熟悉至少一种主要的前端框架（如React或Angular） 2. 具备良好的沟通能力和团队合作精神，有解决问题的能力和创新思维 3. 至少两年以上相关前端开发工作经验,7月17日,总公司成立于2013年，位于上海，2016年开始拓展成立分公司北京、广州、深圳、武汉、长沙、郑州等一线城市，目前公司主营国内外线上产品销售及运营推广，年营业额20000万，员工福利五险一金、带薪年假、住宿补贴等。,"https://www.zhaopin.com/jobdetail/CCL1494958600J40778857514.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3065,软件测试,西安-未央区,1.3-1.8万·13薪,方得(青岛)人力资源有限公司,咨询服务,20-99人,,CCL1462672470J40735768316,,2025年07月28日,,"https://www.zhaopin.com/jobdetail/CCL1462672470J40735768316.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3066,Java,深圳-罗湖区,6000-8000元,深圳市维度数据科技股份有限公司,"咨询服务,咨询服务",500-999人,已上市,CC202641310J40701981901,【岗位职责】    1、根据产品需求完成软件/系统的开发或研发任务；,7月25日,维度数据（深圳市维度数据科技股份有限公司）创立于2000年，是一家专注于数据价值发掘和数据开发应用的服务提供商，致力于为政府、企业及公众提供数据智能化的解决方案。维度数据秉承科技引领、融合发展的理念，深耕数据产业及相关技术应用，整合互联网、云计算、大数据和人工智能等技术，解决多源数据的标准化应用问题，在统计咨询、产业研究、评估决策、商业应用等诸多领域，为客户提供优质、高效、可信赖的数据产品、行业解决方案与咨询服务，助力数字化转型和智能化升级，协助客户全面提升决策质量、治理水平与竞争优势。维度数据坚持创新驱动的企业发展战略，以全球视野推动数据服务领域的变革，聚焦前沿技术引领数据产业发展，打造数字化智能应用的行业典范，构建全新的数据服务价值生态，致力于成为全球领先的数据智能服务品牌。公司福利： 1.领先同行业的薪资待遇。 2.婚庆、生育等各项礼金。 3.公司各类基金解决员工购房、患病等后顾之忧。 4.公司长期服务奖金。 5.员工持股计划。 6.每年2次旅游（可带家属）。 7.17类丰富的假期。,"https://www.zhaopin.com/jobdetail/CC202641310J40701981901.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3067,技术支持工程师,重庆-南岸区,4000-6000元,重庆君翰互动企业服务有限公司,计算机软件,20-99人,,CCL1493771480J40728947411,岗位内容： 1. 提供技术支持和解决客户的问题。 2. 将记录问题和解决方案文档化，并向其他团队成员传达信息以提高整体水平。 3. 处理复杂和技术性问题，协调相关部门跟进。 4. 不断学习与更新产品及技术知识。 任职要求： 1. 计算机科学、信息技术或相关专业优先； 2. 熟悉常见支持工具和技术，如操作系统、网络、安全、数据库等； 3. 良好的沟通能力和抗压能力；,4月27日,,"https://www.zhaopin.com/jobdetail/CCL1493771480J40728947411.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3068,实施工程师,秦皇岛-卢龙县,6000-9000元,中珀(北京)新材料科技有限公司,"新材料,化工,新材料,化学原料/化学制品",100-299人,A轮,CCL1446730050J40763863210,岗位职责：  1、参与公司产品的现场调试、喷涂及技术支持工作，协助客户完成系统部署。   2、协助解决客户在使用产品或服务过程中遇到的技术问题。   3、学习并掌握公司产品或技术的核心知识，能够独立完成基础技术支持任务。   4、‌收集客户意见反馈‌，并跟踪反馈进展   5、协助编写技术文档，如操作手册、维护手册等。   6、参与团队内部的技术培训和交流，提升个人技术水平。   7、协助销售团队完成技术方案的制定和客户技术答疑。   8、参与技术培训，提升团队整体技术水平。   9、完成上级交办的其他技术相关任务。,7月25日,中珀新材业务范围:中珀新材专注于高性能涂装防护新材料的研发、生产和应用。主要产品有：界面超组装多孔碳复合材料、高分子碳纳米复合材料（迭代/改性聚脲）系列、纳米硅海洋防污涂料（长效海洋防污）系列、水性自交联氟硅新材料系列、高性能防护复合材料（环氧/聚氨酯）系列。产品主要功能应用：工业设备配件、乘用/商用车辆、军工特行、道路航空交通、新能源基础结构、水利电力能源、大型基础建设等的抗渗、抗冲击、耐腐蚀、耐磨损、耐候（耐老化）、耐高温、阻燃、隔音、防爆防弹等性能，为各行各业提供多功能防护涂装新材料的整体解决方案。现有员工100人，办公科研及厂房面积20000㎡，包含产品研发、产品设计、产品生产（聚合、制浆、制备、品控）产品销售、技术服务等全制程能力。总部地址：北京东三环南路佳龙大厦8层研发中心：北京经济技术开发区九城科创园华北生产基地：河北秦皇岛绿色化工园区华中生产基地：湖南省长沙市经济开发区,"https://www.zhaopin.com/jobdetail/CCL1446730050J40763863210.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
3069,C/C++,苏州-吴中区,1-2万,苏州千机智能技术有限公司,"计算机软件,电气机械/电力设备,船舶/航空/航天/火车制造",100-299人,B轮,CC292939930J40618929311,岗位职责： 1. 负责产品模块功能开发、交互功能开发； 2. 根据项目开发计划和任务分配，完成相应软件模块设计、编码、测试、发布部署等任务； 3. 根据需求对现有代码进行修改和定制，软件维护、升级调试、故障调试等；   任职要求： 1. 计算机、数学、机械、电子、自动化等工科专业本科以上； 2. 熟悉C/C++面向对象编程，熟悉QT、python； 3. 深入理解面向对象编程，熟悉系统内存管理、多线程、多进程相关知识； 4. 掌握经典数据结构与算法、了解设计模式； 5. 有CAD/CAM开发经验者优先。,11月12日,苏州千机智能技术有限公司落户于环境优美风景宜人的新加坡工业园区，是一家从事工业软件研发、应用与产业化的高科技企业。公司专注于工业4.0核心工业制造软件CAD/CAM的研发，助推制造业转型升级，享受国家和地方政府重点支持，是苏州科技创业领军人才企业。公司产品主要应用于航空发动机与燃气轮机的关键部件制造工艺开发，以及航空航天、模具、精密机械等行业。公司坚持以“科技创新、开放共享”之理念，与有识之士共创未来。,"https://www.zhaopin.com/jobdetail/CC292939930J40618929311.htm?refcode=4019&srccode=401901&preactionid=a7c1140f-c46c-45e5-b867-ab342d8bdc77"
